log_file	region	median_depth
barcode02_combined_clusters_24_smolecule.log	2440:0.0-5195.0	18.0
barcode02_combined_clusters_24_smolecule.log	2438:0.0-5201.0	20.0
barcode02_combined_clusters_24_smolecule.log	24434:0.0-5193.0	8.0
barcode02_combined_clusters_24_smolecule.log	2442:0.0-5191.0	9.0
barcode02_combined_clusters_24_smolecule.log	2445:0.0-5198.0	12.0
barcode02_combined_clusters_24_smolecule.log	24458:0.0-5197.0	10.0
barcode02_combined_clusters_24_smolecule.log	24462:0.0-5199.0	8.0
barcode02_combined_clusters_24_smolecule.log	24489:0.0-5193.0	8.0
barcode02_combined_clusters_24_smolecule.log	24535:0.0-5193.0	15.0
barcode02_combined_clusters_24_smolecule.log	2458:0.0-5193.0	16.0
barcode02_combined_clusters_24_smolecule.log	24602:0.0-5198.0	6.0
barcode02_combined_clusters_24_smolecule.log	24634:0.0-5198.0	7.0
barcode02_combined_clusters_24_smolecule.log	2464:0.0-5195.0	16.0
barcode02_combined_clusters_24_smolecule.log	24661:0.0-5196.0	7.0
barcode02_combined_clusters_24_smolecule.log	24689:0.0-5200.0	14.0
barcode02_combined_clusters_24_smolecule.log	246:0.0-5195.0	10.0
barcode02_combined_clusters_24_smolecule.log	2472:0.0-5196.0	12.0
barcode02_combined_clusters_24_smolecule.log	2478:0.0-5199.0	13.0
barcode02_combined_clusters_24_smolecule.log	2479:0.0-5198.0	9.0
barcode02_combined_clusters_24_smolecule.log	2480:0.0-5198.0	13.0
barcode02_combined_clusters_24_smolecule.log	24819:0.0-5199.0	11.0
barcode02_combined_clusters_24_smolecule.log	2483:0.0-5198.0	14.0
barcode02_combined_clusters_24_smolecule.log	2484:0.0-5189.0	12.0
barcode02_combined_clusters_24_smolecule.log	24862:0.0-5197.0	10.0
barcode02_combined_clusters_24_smolecule.log	2487:0.0-5197.0	17.0
barcode02_combined_clusters_24_smolecule.log	24898:0.0-5194.0	8.0
barcode02_combined_clusters_24_smolecule.log	248:0.0-5199.0	6.0
barcode02_combined_clusters_24_smolecule.log	24924:0.0-5196.0	6.0
barcode02_combined_clusters_24_smolecule.log	2498:0.0-5197.0	20.0
barcode02_combined_clusters_24_smolecule.log	25002:0.0-5195.0	9.0
barcode02_combined_clusters_24_smolecule.log	25020:0.0-5195.0	17.0
barcode02_combined_clusters_24_smolecule.log	25033:0.0-5197.0	9.0
barcode02_combined_clusters_24_smolecule.log	25085:0.0-5197.0	7.0
barcode02_combined_clusters_24_smolecule.log	2512:0.0-5194.0	20.0
barcode02_combined_clusters_24_smolecule.log	25091:0.0-5198.0	12.0
barcode02_combined_clusters_24_smolecule.log	25139:0.0-5201.0	8.0
barcode02_combined_clusters_24_smolecule.log	2515:0.0-5201.0	13.0
barcode02_combined_clusters_24_smolecule.log	25164:0.0-5198.0	8.0
barcode02_combined_clusters_24_smolecule.log	2516:0.0-5197.0	10.0
barcode02_combined_clusters_24_smolecule.log	2518:0.0-5195.0	16.0
barcode02_combined_clusters_24_smolecule.log	2519:0.0-5197.0	12.0
barcode02_combined_clusters_24_smolecule.log	2521:0.0-5201.0	17.0
barcode02_combined_clusters_24_smolecule.log	25264:0.0-5198.0	8.0
barcode02_combined_clusters_24_smolecule.log	25289:0.0-5197.0	13.0
barcode02_combined_clusters_25_smolecule.log	25343:0.0-5193.0	11.0
barcode02_combined_clusters_25_smolecule.log	2530:0.0-5195.0	18.0
barcode02_combined_clusters_25_smolecule.log	25352:0.0-5191.0	9.0
barcode02_combined_clusters_25_smolecule.log	25363:0.0-5195.0	9.0
barcode02_combined_clusters_25_smolecule.log	2537:0.0-5195.0	20.0
barcode02_combined_clusters_25_smolecule.log	25409:0.0-5197.0	7.0
barcode02_combined_clusters_25_smolecule.log	25411:0.0-5194.0	7.0
barcode02_combined_clusters_25_smolecule.log	2540:0.0-5201.0	10.0
barcode02_combined_clusters_25_smolecule.log	25504:0.0-5195.0	6.0
barcode02_combined_clusters_25_smolecule.log	2545:0.0-5194.0	18.0
barcode02_combined_clusters_25_smolecule.log	2550:0.0-5193.0	13.0
barcode02_combined_clusters_25_smolecule.log	25537:0.0-5195.0	15.0
barcode02_combined_clusters_25_smolecule.log	25575:0.0-5198.0	8.0
barcode02_combined_clusters_25_smolecule.log	25578:0.0-5199.0	13.0
barcode02_combined_clusters_25_smolecule.log	2558:0.0-5194.0	16.0
barcode02_combined_clusters_25_smolecule.log	2560:0.0-5201.0	12.0
barcode02_combined_clusters_25_smolecule.log	2564:0.0-5201.0	12.0
barcode02_combined_clusters_25_smolecule.log	2565:0.0-5193.0	14.0
barcode02_combined_clusters_25_smolecule.log	2568:0.0-5191.0	20.0
barcode02_combined_clusters_25_smolecule.log	25699:0.0-5201.0	6.0
barcode02_combined_clusters_25_smolecule.log	2571:0.0-5201.0	12.0
barcode02_combined_clusters_25_smolecule.log	25744:0.0-5201.0	6.0
barcode02_combined_clusters_25_smolecule.log	2583:0.0-5193.0	14.0
barcode02_combined_clusters_25_smolecule.log	25745:0.0-5198.0	11.0
barcode02_combined_clusters_25_smolecule.log	2584:0.0-5198.0	9.0
barcode02_combined_clusters_25_smolecule.log	25856:0.0-5198.0	13.0
barcode02_combined_clusters_25_smolecule.log	25915:0.0-5199.0	6.0
barcode02_combined_clusters_25_smolecule.log	2592:1.0-5195.0	11.0
barcode02_combined_clusters_25_smolecule.log	2597:0.0-5195.0	11.0
barcode02_combined_clusters_25_smolecule.log	2601:0.0-5196.0	12.0
barcode02_combined_clusters_25_smolecule.log	26065:0.0-5193.0	10.0
barcode02_combined_clusters_25_smolecule.log	26074:0.0-5199.0	7.0
barcode02_combined_clusters_25_smolecule.log	26160:0.0-5194.0	9.0
barcode02_combined_clusters_25_smolecule.log	26173:0.0-5198.0	7.0
barcode02_combined_clusters_25_smolecule.log	2608:0.0-5195.0	20.0
barcode02_combined_clusters_25_smolecule.log	26261:0.0-5192.0	6.0
barcode02_combined_clusters_25_smolecule.log	2630:0.0-5201.0	20.0
barcode02_combined_clusters_25_smolecule.log	26353:0.0-5197.0	9.0
barcode02_combined_clusters_25_smolecule.log	2631:0.0-5195.0	20.0
barcode02_combined_clusters_25_smolecule.log	2635:0.0-5198.0	8.0
barcode02_combined_clusters_25_smolecule.log	2636:0.0-5191.0	11.0
barcode02_combined_clusters_25_smolecule.log	2637:0.0-5201.0	13.0
barcode02_combined_clusters_25_smolecule.log	26388:0.0-5198.0	12.0
barcode02_combined_clusters_25_smolecule.log	2639:0.0-5198.0	6.0
barcode02_combined_clusters_25_smolecule.log	26458:0.0-5201.0	7.0
barcode02_combined_clusters_25_smolecule.log	26469:0.0-5198.0	9.0
barcode02_combined_clusters_25_smolecule.log	26473:0.0-5201.0	9.0
barcode02_combined_clusters_25_smolecule.log	2656:1.0-5201.0	8.0
barcode02_combined_clusters_25_smolecule.log	2651:0.0-5197.0	16.0
barcode02_combined_clusters_25_smolecule.log	26596:0.0-5193.0	6.0
barcode02_combined_clusters_26_smolecule.log	2667:0.0-5201.0	11.0
barcode02_combined_clusters_26_smolecule.log	26625:0.0-5194.0	14.0
barcode02_combined_clusters_26_smolecule.log	2672:0.0-5198.0	10.0
barcode02_combined_clusters_26_smolecule.log	26734:0.0-5205.0	15.0
barcode02_combined_clusters_26_smolecule.log	26821:0.0-5198.0	10.0
barcode02_combined_clusters_26_smolecule.log	2675:0.0-5198.0	10.0
barcode02_combined_clusters_26_smolecule.log	26823:0.0-5193.0	14.0
barcode02_combined_clusters_26_smolecule.log	26894:0.0-5198.0	8.0
barcode02_combined_clusters_26_smolecule.log	2689:0.0-5195.0	20.0
barcode02_combined_clusters_26_smolecule.log	27030:0.0-5199.0	11.0
barcode02_combined_clusters_26_smolecule.log	27043:0.0-5191.0	15.0
barcode02_combined_clusters_26_smolecule.log	2703:0.0-5195.0	20.0
barcode02_combined_clusters_26_smolecule.log	27053:0.0-5199.0	15.0
barcode02_combined_clusters_26_smolecule.log	2706:0.0-5196.0	20.0
barcode02_combined_clusters_26_smolecule.log	270:0.0-5195.0	20.0
barcode02_combined_clusters_26_smolecule.log	2715:0.0-5207.0	20.0
barcode02_combined_clusters_26_smolecule.log	2719:0.0-5198.0	12.0
barcode02_combined_clusters_26_smolecule.log	2721:0.0-5195.0	14.0
barcode02_combined_clusters_26_smolecule.log	27214:0.0-5195.0	7.0
barcode02_combined_clusters_26_smolecule.log	2722:0.0-5195.0	16.0
barcode02_combined_clusters_26_smolecule.log	2724:0.0-5195.0	11.0
barcode02_combined_clusters_26_smolecule.log	27269:0.0-5195.0	7.0
barcode02_combined_clusters_26_smolecule.log	27271:0.0-5195.0	6.0
barcode02_combined_clusters_26_smolecule.log	272:0.0-5199.0	14.0
barcode02_combined_clusters_26_smolecule.log	2730:0.0-5201.0	19.0
barcode02_combined_clusters_26_smolecule.log	27310:0.0-5195.0	10.0
barcode02_combined_clusters_26_smolecule.log	2736:0.0-5205.0	16.0
barcode02_combined_clusters_26_smolecule.log	2742:0.0-5199.0	14.0
barcode02_combined_clusters_26_smolecule.log	274:0.0-5196.0	10.0
barcode02_combined_clusters_26_smolecule.log	27558:0.0-5195.0	15.0
barcode02_combined_clusters_26_smolecule.log	27566:0.0-5198.0	7.0
barcode02_combined_clusters_26_smolecule.log	2758:0.0-5195.0	8.0
barcode02_combined_clusters_26_smolecule.log	2760:0.0-5192.0	10.0
barcode02_combined_clusters_26_smolecule.log	27644:0.0-5195.0	6.0
barcode02_combined_clusters_26_smolecule.log	27681:0.0-5197.0	6.0
barcode02_combined_clusters_26_smolecule.log	27732:0.0-5198.0	13.0
barcode02_combined_clusters_26_smolecule.log	2774:0.0-5195.0	6.0
barcode02_combined_clusters_26_smolecule.log	27778:0.0-5195.0	7.0
barcode02_combined_clusters_26_smolecule.log	27787:0.0-5195.0	10.0
barcode02_combined_clusters_26_smolecule.log	2778:0.0-5203.0	20.0
barcode02_combined_clusters_26_smolecule.log	2780:0.0-5194.0	16.0
barcode02_combined_clusters_26_smolecule.log	2784:0.0-5189.0	11.0
barcode02_combined_clusters_26_smolecule.log	2781:0.0-5194.0	13.0
barcode02_combined_clusters_26_smolecule.log	27911:0.0-5197.0	11.0
barcode02_combined_clusters_26_smolecule.log	27857:0.0-5196.0	7.0
barcode02_combined_clusters_26_smolecule.log	27924:0.0-5195.0	9.0
barcode02_combined_clusters_26_smolecule.log	27952:0.0-5198.0	6.0
barcode02_combined_clusters_26_smolecule.log	2800:0.0-5199.0	18.0
barcode02_combined_clusters_26_smolecule.log	2797:0.0-5193.0	12.0
barcode02_combined_clusters_26_smolecule.log	2801:0.0-5194.0	6.0
barcode02_combined_clusters_27_smolecule.log	2802:0.0-5199.0	10.0
barcode02_combined_clusters_27_smolecule.log	2803:0.0-5199.0	9.0
barcode02_combined_clusters_27_smolecule.log	2819:0.0-5198.0	7.0
barcode02_combined_clusters_27_smolecule.log	28279:0.0-5194.0	8.0
barcode02_combined_clusters_27_smolecule.log	2829:0.0-5199.0	9.0
barcode02_combined_clusters_27_smolecule.log	282:0.0-5195.0	12.0
barcode02_combined_clusters_27_smolecule.log	28307:0.0-5198.0	9.0
barcode02_combined_clusters_27_smolecule.log	28317:0.0-5191.0	9.0
barcode02_combined_clusters_27_smolecule.log	28335:0.0-5191.0	8.0
barcode02_combined_clusters_27_smolecule.log	2840:0.0-5191.0	9.0
barcode02_combined_clusters_27_smolecule.log	2838:0.0-5198.0	13.0
barcode02_combined_clusters_27_smolecule.log	2845:0.0-5198.0	6.0
barcode02_combined_clusters_27_smolecule.log	2842:0.0-5193.0	11.0
barcode02_combined_clusters_27_smolecule.log	28498:0.0-5199.0	11.0
barcode02_combined_clusters_27_smolecule.log	2851:0.0-5198.0	15.0
barcode02_combined_clusters_27_smolecule.log	2856:0.0-5195.0	20.0
barcode02_combined_clusters_27_smolecule.log	2859:0.0-5195.0	11.0
barcode02_combined_clusters_27_smolecule.log	2866:0.0-5197.0	11.0
barcode02_combined_clusters_27_smolecule.log	2861:0.0-5193.0	10.0
barcode02_combined_clusters_27_smolecule.log	286:0.0-5197.0	20.0
barcode02_combined_clusters_27_smolecule.log	2870:0.0-5201.0	11.0
barcode02_combined_clusters_27_smolecule.log	28805:0.0-5197.0	6.0
barcode02_combined_clusters_27_smolecule.log	2873:0.0-5195.0	15.0
barcode02_combined_clusters_27_smolecule.log	28810:0.0-5195.0	7.0
barcode02_combined_clusters_27_smolecule.log	28845:0.0-5197.0	8.0
barcode02_combined_clusters_27_smolecule.log	2884:0.0-5197.0	13.0
barcode02_combined_clusters_27_smolecule.log	28853:0.0-5204.0	14.0
barcode02_combined_clusters_27_smolecule.log	2886:0.0-5198.0	18.0
barcode02_combined_clusters_27_smolecule.log	28896:0.0-5198.0	9.0
barcode02_combined_clusters_27_smolecule.log	28901:0.0-5197.0	15.0
barcode02_combined_clusters_27_smolecule.log	2890:0.0-5191.0	9.0
barcode02_combined_clusters_27_smolecule.log	28957:0.0-5194.0	6.0
barcode02_combined_clusters_27_smolecule.log	2895:0.0-5193.0	11.0
barcode02_combined_clusters_27_smolecule.log	29008:0.0-5198.0	11.0
barcode02_combined_clusters_27_smolecule.log	2903:0.0-5195.0	7.0
barcode02_combined_clusters_27_smolecule.log	2901:0.0-5201.0	7.0
barcode02_combined_clusters_27_smolecule.log	29040:0.0-5195.0	10.0
barcode02_combined_clusters_27_smolecule.log	2904:0.0-5199.0	20.0
barcode02_combined_clusters_27_smolecule.log	29051:0.0-5205.0	7.0
barcode02_combined_clusters_27_smolecule.log	2915:0.0-5195.0	16.0
barcode02_combined_clusters_27_smolecule.log	2917:0.0-5201.0	11.0
barcode02_combined_clusters_27_smolecule.log	29216:0.0-5202.0	7.0
barcode02_combined_clusters_27_smolecule.log	291:0.0-5193.0	12.0
barcode02_combined_clusters_27_smolecule.log	2924:0.0-5195.0	20.0
barcode02_combined_clusters_27_smolecule.log	2921:0.0-5199.0	18.0
barcode02_combined_clusters_27_smolecule.log	29279:0.0-5198.0	6.0
barcode02_combined_clusters_27_smolecule.log	29336:0.0-5201.0	7.0
barcode02_combined_clusters_27_smolecule.log	29344:0.0-5191.0	6.0
barcode02_combined_clusters_27_smolecule.log	2935:0.0-5198.0	14.0
barcode02_combined_clusters_27_smolecule.log	2939:0.0-5199.0	20.0
barcode02_combined_clusters_28_smolecule.log	2944:0.0-5197.0	12.0
barcode02_combined_clusters_28_smolecule.log	2945:0.0-5197.0	8.0
barcode02_combined_clusters_28_smolecule.log	29463:0.0-5198.0	6.0
barcode02_combined_clusters_28_smolecule.log	29480:0.0-5197.0	9.0
barcode02_combined_clusters_28_smolecule.log	29516:0.0-5195.0	6.0
barcode02_combined_clusters_28_smolecule.log	2951:0.0-5203.0	19.0
barcode02_combined_clusters_28_smolecule.log	2953:0.0-5199.0	20.0
barcode02_combined_clusters_28_smolecule.log	2960:0.0-5197.0	11.0
barcode02_combined_clusters_28_smolecule.log	29632:0.0-5201.0	9.0
barcode02_combined_clusters_28_smolecule.log	2969:0.0-5203.0	15.0
barcode02_combined_clusters_28_smolecule.log	297:0.0-5193.0	10.0
barcode02_combined_clusters_28_smolecule.log	29820:0.0-5195.0	12.0
barcode02_combined_clusters_28_smolecule.log	2983:0.0-5195.0	14.0
barcode02_combined_clusters_28_smolecule.log	29849:0.0-5197.0	10.0
barcode02_combined_clusters_28_smolecule.log	2994:0.0-5196.0	11.0
barcode02_combined_clusters_28_smolecule.log	30003:0.0-5197.0	10.0
barcode02_combined_clusters_28_smolecule.log	29969:0.0-5201.0	14.0
barcode02_combined_clusters_28_smolecule.log	3001:0.0-5199.0	9.0
barcode02_combined_clusters_28_smolecule.log	30055:0.0-5198.0	13.0
barcode02_combined_clusters_28_smolecule.log	30114:0.0-5201.0	10.0
barcode02_combined_clusters_28_smolecule.log	30110:0.0-5195.0	11.0
barcode02_combined_clusters_28_smolecule.log	3011:0.0-5199.0	10.0
barcode02_combined_clusters_28_smolecule.log	30178:0.0-5195.0	6.0
barcode02_combined_clusters_28_smolecule.log	30202:0.0-5201.0	6.0
barcode02_combined_clusters_28_smolecule.log	3020:0.0-5195.0	10.0
barcode02_combined_clusters_28_smolecule.log	30230:0.0-5192.0	16.0
barcode02_combined_clusters_28_smolecule.log	302:0.0-5198.0	11.0
barcode02_combined_clusters_28_smolecule.log	30302:0.0-5197.0	6.0
barcode02_combined_clusters_28_smolecule.log	3031:0.0-5194.0	13.0
barcode02_combined_clusters_28_smolecule.log	30362:0.0-5198.0	9.0
barcode02_combined_clusters_28_smolecule.log	3037:0.0-5199.0	12.0
barcode02_combined_clusters_28_smolecule.log	3039:0.0-5195.0	15.0
barcode02_combined_clusters_28_smolecule.log	3038:0.0-5195.0	17.0
barcode02_combined_clusters_28_smolecule.log	30430:0.0-5194.0	7.0
barcode02_combined_clusters_28_smolecule.log	30531:0.0-5197.0	6.0
barcode02_combined_clusters_28_smolecule.log	3051:0.0-5197.0	20.0
barcode02_combined_clusters_28_smolecule.log	30558:0.0-5198.0	11.0
barcode02_combined_clusters_28_smolecule.log	30541:0.0-5193.0	12.0
barcode02_combined_clusters_28_smolecule.log	30574:0.0-5194.0	10.0
barcode02_combined_clusters_28_smolecule.log	3057:0.0-5199.0	20.0
barcode02_combined_clusters_28_smolecule.log	30608:0.0-5201.0	10.0
barcode02_combined_clusters_28_smolecule.log	3064:0.0-5193.0	20.0
barcode02_combined_clusters_28_smolecule.log	30674:0.0-5194.0	8.0
barcode02_combined_clusters_28_smolecule.log	3067:0.0-5195.0	17.0
barcode02_combined_clusters_28_smolecule.log	3069:0.0-5198.0	12.0
barcode02_combined_clusters_28_smolecule.log	30720:0.0-5197.0	10.0
barcode02_combined_clusters_28_smolecule.log	30768:0.0-5197.0	9.0
barcode02_combined_clusters_28_smolecule.log	30838:0.0-5197.0	7.0
barcode02_combined_clusters_28_smolecule.log	3084:0.0-5194.0	20.0
barcode02_combined_clusters_28_smolecule.log	30871:0.0-5195.0	13.0
barcode02_combined_clusters_29_smolecule.log	3100:0.0-5196.0	12.0
barcode02_combined_clusters_29_smolecule.log	30978:0.0-5195.0	10.0
barcode02_combined_clusters_29_smolecule.log	3106:0.0-5198.0	10.0
barcode02_combined_clusters_29_smolecule.log	31089:0.0-5193.0	9.0
barcode02_combined_clusters_29_smolecule.log	3117:0.0-5199.0	13.0
barcode02_combined_clusters_29_smolecule.log	31302:0.0-5193.0	10.0
barcode02_combined_clusters_29_smolecule.log	3120:0.0-5198.0	12.0
barcode02_combined_clusters_29_smolecule.log	3131:0.0-5191.0	8.0
barcode02_combined_clusters_29_smolecule.log	3130:0.0-5197.0	16.0
barcode02_combined_clusters_29_smolecule.log	3134:0.0-5193.0	20.0
barcode02_combined_clusters_29_smolecule.log	3140:0.0-5195.0	18.0
barcode02_combined_clusters_29_smolecule.log	31417:0.0-5200.0	6.0
barcode02_combined_clusters_29_smolecule.log	3148:0.0-5194.0	7.0
barcode02_combined_clusters_29_smolecule.log	3152:0.0-5198.0	18.0
barcode02_combined_clusters_29_smolecule.log	31542:0.0-5197.0	7.0
barcode02_combined_clusters_29_smolecule.log	3156:0.0-5198.0	19.0
barcode02_combined_clusters_29_smolecule.log	3163:0.0-5195.0	20.0
barcode02_combined_clusters_29_smolecule.log	3170:0.0-5197.0	11.0
barcode02_combined_clusters_29_smolecule.log	3172:0.0-5191.0	14.0
barcode02_combined_clusters_29_smolecule.log	3181:0.0-5197.0	13.0
barcode02_combined_clusters_29_smolecule.log	31913:0.0-5199.0	14.0
barcode02_combined_clusters_29_smolecule.log	3198:0.0-5199.0	18.0
barcode02_combined_clusters_29_smolecule.log	31949:0.0-5193.0	6.0
barcode02_combined_clusters_29_smolecule.log	320:0.0-5201.0	13.0
barcode02_combined_clusters_29_smolecule.log	31:0.0-5194.0	19.0
barcode02_combined_clusters_29_smolecule.log	3216:0.0-5191.0	20.0
barcode02_combined_clusters_29_smolecule.log	3222:0.0-5199.0	12.0
barcode02_combined_clusters_29_smolecule.log	3223:0.0-5195.0	8.0
barcode02_combined_clusters_29_smolecule.log	32340:0.0-5201.0	7.0
barcode02_combined_clusters_29_smolecule.log	32317:0.0-5195.0	7.0
barcode02_combined_clusters_29_smolecule.log	3236:0.0-5198.0	16.0
barcode02_combined_clusters_29_smolecule.log	32402:0.0-5191.0	11.0
barcode02_combined_clusters_29_smolecule.log	3237:0.0-5195.0	16.0
barcode02_combined_clusters_29_smolecule.log	3249:0.0-5198.0	8.0
barcode02_combined_clusters_29_smolecule.log	324:0.0-5195.0	16.0
barcode02_combined_clusters_29_smolecule.log	3251:0.0-5198.0	14.0
barcode02_combined_clusters_29_smolecule.log	3252:0.0-5196.0	20.0
barcode02_combined_clusters_29_smolecule.log	3257:0.0-5198.0	14.0
barcode02_combined_clusters_29_smolecule.log	3259:0.0-5195.0	13.0
barcode02_combined_clusters_29_smolecule.log	32758:0.0-5193.0	10.0
barcode02_combined_clusters_29_smolecule.log	3278:0.0-5195.0	18.0
barcode02_combined_clusters_29_smolecule.log	3283:0.0-5195.0	20.0
barcode02_combined_clusters_29_smolecule.log	3286:0.0-5197.0	15.0
barcode02_combined_clusters_29_smolecule.log	3290:0.0-5196.0	20.0
barcode02_combined_clusters_29_smolecule.log	3294:0.0-5195.0	10.0
barcode02_combined_clusters_29_smolecule.log	32980:0.0-5195.0	16.0
barcode02_combined_clusters_29_smolecule.log	3298:0.0-5197.0	13.0
barcode02_combined_clusters_29_smolecule.log	329:0.0-5197.0	14.0
barcode02_combined_clusters_29_smolecule.log	33023:0.0-5195.0	13.0
barcode02_combined_clusters_29_smolecule.log	3307:0.0-5198.0	17.0
barcode02_combined_clusters_2_smolecule.log	10307:0.0-5201.0	15.0
barcode02_combined_clusters_2_smolecule.log	10312:0.0-5201.0	7.0
barcode02_combined_clusters_2_smolecule.log	10320:0.0-5195.0	9.0
barcode02_combined_clusters_2_smolecule.log	10324:0.0-5194.0	16.0
barcode02_combined_clusters_2_smolecule.log	10326:0.0-5197.0	18.0
barcode02_combined_clusters_2_smolecule.log	10327:0.0-5198.0	10.0
barcode02_combined_clusters_2_smolecule.log	10328:0.0-5199.0	19.0
barcode02_combined_clusters_2_smolecule.log	10333:0.0-5193.0	9.0
barcode02_combined_clusters_2_smolecule.log	10337:0.0-5194.0	8.0
barcode02_combined_clusters_2_smolecule.log	10338:0.0-5198.0	8.0
barcode02_combined_clusters_2_smolecule.log	10347:0.0-5196.0	16.0
barcode02_combined_clusters_2_smolecule.log	1034:0.0-5195.0	7.0
barcode02_combined_clusters_2_smolecule.log	10375:0.0-5197.0	12.0
barcode02_combined_clusters_2_smolecule.log	10376:0.0-5195.0	18.0
barcode02_combined_clusters_2_smolecule.log	10382:0.0-5197.0	6.0
barcode02_combined_clusters_2_smolecule.log	10391:0.0-5198.0	9.0
barcode02_combined_clusters_2_smolecule.log	10399:0.0-5198.0	15.0
barcode02_combined_clusters_2_smolecule.log	103:0.0-5208.0	20.0
barcode02_combined_clusters_2_smolecule.log	10412:0.0-5199.0	17.0
barcode02_combined_clusters_2_smolecule.log	10421:0.0-5205.0	10.0
barcode02_combined_clusters_2_smolecule.log	10423:0.0-5197.0	9.0
barcode02_combined_clusters_2_smolecule.log	10430:0.0-5197.0	9.0
barcode02_combined_clusters_2_smolecule.log	10429:0.0-5195.0	8.0
barcode02_combined_clusters_2_smolecule.log	10441:0.0-5196.0	10.0
barcode02_combined_clusters_2_smolecule.log	10444:0.0-5193.0	6.0
barcode02_combined_clusters_2_smolecule.log	10454:0.0-5194.0	10.0
barcode02_combined_clusters_2_smolecule.log	10457:0.0-5198.0	10.0
barcode02_combined_clusters_2_smolecule.log	10460:0.0-5198.0	8.0
barcode02_combined_clusters_2_smolecule.log	10466:0.0-5194.0	9.0
barcode02_combined_clusters_2_smolecule.log	10468:2.0-5198.0	18.0
barcode02_combined_clusters_2_smolecule.log	10475:0.0-5197.0	7.0
barcode02_combined_clusters_2_smolecule.log	10469:0.0-5201.0	14.0
barcode02_combined_clusters_2_smolecule.log	10491:0.0-5196.0	10.0
barcode02_combined_clusters_2_smolecule.log	104:0.0-5194.0	11.0
barcode02_combined_clusters_2_smolecule.log	10501:0.0-5198.0	15.0
barcode02_combined_clusters_2_smolecule.log	1050:0.0-5198.0	11.0
barcode02_combined_clusters_2_smolecule.log	10522:0.0-5195.0	10.0
barcode02_combined_clusters_2_smolecule.log	10524:0.0-5193.0	13.0
barcode02_combined_clusters_2_smolecule.log	10529:0.0-5197.0	11.0
barcode02_combined_clusters_2_smolecule.log	10526:0.0-5197.0	18.0
barcode02_combined_clusters_2_smolecule.log	10532:0.0-5198.0	6.0
barcode02_combined_clusters_2_smolecule.log	10538:0.0-5199.0	7.0
barcode02_combined_clusters_2_smolecule.log	1053:0.0-5198.0	19.0
barcode02_combined_clusters_2_smolecule.log	10546:0.0-5195.0	12.0
barcode02_combined_clusters_2_smolecule.log	10559:0.0-5197.0	6.0
barcode02_combined_clusters_2_smolecule.log	1057:0.0-5198.0	8.0
barcode02_combined_clusters_2_smolecule.log	10600:0.0-5199.0	10.0
barcode02_combined_clusters_2_smolecule.log	10588:0.0-5197.0	9.0
barcode02_combined_clusters_2_smolecule.log	10605:0.0-5193.0	8.0
barcode02_combined_clusters_2_smolecule.log	10615:0.0-5199.0	11.0
barcode02_combined_clusters_30_smolecule.log	3308:0.0-5204.0	14.0
barcode02_combined_clusters_30_smolecule.log	3309:0.0-5195.0	9.0
barcode02_combined_clusters_30_smolecule.log	33153:0.0-5198.0	6.0
barcode02_combined_clusters_30_smolecule.log	3316:0.0-5195.0	19.0
barcode02_combined_clusters_30_smolecule.log	331:0.0-5198.0	11.0
barcode02_combined_clusters_30_smolecule.log	3317:0.0-5201.0	17.0
barcode02_combined_clusters_30_smolecule.log	3323:0.0-5198.0	16.0
barcode02_combined_clusters_30_smolecule.log	33256:0.0-5194.0	20.0
barcode02_combined_clusters_30_smolecule.log	3329:0.0-5198.0	12.0
barcode02_combined_clusters_30_smolecule.log	33347:0.0-5198.0	8.0
barcode02_combined_clusters_30_smolecule.log	3341:0.0-5195.0	12.0
barcode02_combined_clusters_30_smolecule.log	33460:0.0-5198.0	9.0
barcode02_combined_clusters_30_smolecule.log	33492:0.0-5198.0	13.0
barcode02_combined_clusters_30_smolecule.log	3353:0.0-5198.0	20.0
barcode02_combined_clusters_30_smolecule.log	3356:0.0-5194.0	14.0
barcode02_combined_clusters_30_smolecule.log	3359:0.0-5197.0	7.0
barcode02_combined_clusters_30_smolecule.log	33632:0.0-5198.0	10.0
barcode02_combined_clusters_30_smolecule.log	3365:0.0-5193.0	17.0
barcode02_combined_clusters_30_smolecule.log	3372:2.0-5195.0	18.0
barcode02_combined_clusters_30_smolecule.log	3373:0.0-5198.0	10.0
barcode02_combined_clusters_30_smolecule.log	33757:0.0-5195.0	10.0
barcode02_combined_clusters_30_smolecule.log	3377:0.0-5195.0	15.0
barcode02_combined_clusters_30_smolecule.log	337:0.0-5197.0	17.0
barcode02_combined_clusters_30_smolecule.log	33872:0.0-5199.0	9.0
barcode02_combined_clusters_30_smolecule.log	33917:0.0-5197.0	8.0
barcode02_combined_clusters_30_smolecule.log	339:0.0-5197.0	9.0
barcode02_combined_clusters_30_smolecule.log	3402:0.0-5201.0	20.0
barcode02_combined_clusters_30_smolecule.log	34042:0.0-5191.0	13.0
barcode02_combined_clusters_30_smolecule.log	3407:0.0-5198.0	20.0
barcode02_combined_clusters_30_smolecule.log	3408:0.0-5199.0	11.0
barcode02_combined_clusters_30_smolecule.log	3411:0.0-5195.0	10.0
barcode02_combined_clusters_30_smolecule.log	3415:0.0-5202.0	9.0
barcode02_combined_clusters_30_smolecule.log	3413:0.0-5198.0	16.0
barcode02_combined_clusters_30_smolecule.log	34168:0.0-5194.0	8.0
