barcode	target	n_cluster	task_index	timestamp	sample	task_index_chtronological	runtime_hours	runtime_minutes
barcode67	lpa5104	1663	162	2026-02-03T02:16:00Z	HG02778	151	12.816666666666666	769
barcode68	lpa5104	2113	163	2026-02-03T02:16:00Z	HG03234	155	12.816666666666666	769
barcode71	lpa5104	1581	164	2026-02-03T02:16:00Z	NA19098	151	12.816666666666666	769
barcode66	lpa5104	1697	165	2026-02-03T02:16:00Z	HG02657	153	12.816666666666666	769
barcode72	lpa5104	2034	166	2026-02-03T02:16:00Z	NA19190	143	12.816666666666666	769
barcode70	lpa5104	2010	167	2026-02-03T02:16:00Z	NA18868	152	12.816666666666666	769
barcode69	lpa5104	1790	168	2026-02-03T02:16:00Z	HG03765	150	12.816666666666666	769
barcode67	lpa5104	1663	162	2026-02-03T02:19:00Z	HG02778	152	12.866666666666667	772
barcode68	lpa5104	2113	163	2026-02-03T02:19:00Z	HG03234	156	12.866666666666667	772
barcode71	lpa5104	1581	164	2026-02-03T02:19:00Z	NA19098	152	12.866666666666667	772
barcode66	lpa5104	1697	165	2026-02-03T02:19:00Z	HG02657	154	12.866666666666667	772
barcode72	lpa5104	2034	166	2026-02-03T02:19:00Z	NA19190	144	12.866666666666667	772
barcode70	lpa5104	2010	167	2026-02-03T02:19:00Z	NA18868	153	12.866666666666667	772
barcode69	lpa5104	1790	168	2026-02-03T02:19:00Z	HG03765	151	12.866666666666667	772
barcode65	lpa5104	2242	169	2026-02-03T02:19:00Z	HG01593	155	12.866666666666667	772
barcode68	lpa5104	2113	163	2026-02-03T02:35:00Z	HG03234	157	13.133333333333333	788
barcode71	lpa5104	1581	164	2026-02-03T02:35:00Z	NA19098	153	13.133333333333333	788
barcode66	lpa5104	1697	165	2026-02-03T02:35:00Z	HG02657	155	13.133333333333333	788
barcode72	lpa5104	2034	166	2026-02-03T02:35:00Z	NA19190	145	13.133333333333333	788
barcode70	lpa5104	2010	167	2026-02-03T02:35:00Z	NA18868	154	13.133333333333333	788
barcode69	lpa5104	1790	168	2026-02-03T02:35:00Z	HG03765	152	13.133333333333333	788
barcode65	lpa5104	2242	169	2026-02-03T02:35:00Z	HG01593	156	13.133333333333333	788
barcode67	lpa5104	1703	170	2026-02-03T02:35:00Z	HG02778	153	13.133333333333333	788
barcode71	lpa5104	1581	164	2026-02-03T02:38:00Z	NA19098	154	13.183333333333334	791
barcode66	lpa5104	1697	165	2026-02-03T02:38:00Z	HG02657	156	13.183333333333334	791
barcode72	lpa5104	2034	166	2026-02-03T02:38:00Z	NA19190	146	13.183333333333334	791
barcode70	lpa5104	2010	167	2026-02-03T02:38:00Z	NA18868	155	13.183333333333334	791
barcode69	lpa5104	1790	168	2026-02-03T02:38:00Z	HG03765	153	13.183333333333334	791
barcode65	lpa5104	2242	169	2026-02-03T02:38:00Z	HG01593	157	13.183333333333334	791
barcode67	lpa5104	1703	170	2026-02-03T02:38:00Z	HG02778	154	13.183333333333334	791
barcode68	lpa5104	2150	171	2026-02-03T02:38:00Z	HG03234	158	13.183333333333334	791
barcode71	lpa5104	1581	164	2026-02-03T02:53:00Z	NA19098	155	13.433333333333334	806
barcode72	lpa5104	2034	166	2026-02-03T02:53:00Z	NA19190	147	13.433333333333334	806
barcode70	lpa5104	2010	167	2026-02-03T02:53:00Z	NA18868	156	13.433333333333334	806
barcode69	lpa5104	1790	168	2026-02-03T02:53:00Z	HG03765	154	13.433333333333334	806
barcode65	lpa5104	2242	169	2026-02-03T02:53:00Z	HG01593	158	13.433333333333334	806
barcode67	lpa5104	1703	170	2026-02-03T02:53:00Z	HG02778	155	13.433333333333334	806
barcode68	lpa5104	2150	171	2026-02-03T02:53:00Z	HG03234	159	13.433333333333334	806
barcode66	lpa5104	1743	172	2026-02-03T02:53:00Z	HG02657	157	13.433333333333334	806
barcode72	lpa5104	2034	166	2026-02-03T02:54:00Z	NA19190	148	13.45	807
barcode70	lpa5104	2010	167	2026-02-03T02:54:00Z	NA18868	157	13.45	807
barcode69	lpa5104	1790	168	2026-02-03T02:54:00Z	HG03765	155	13.45	807
barcode65	lpa5104	2242	169	2026-02-03T02:54:00Z	HG01593	159	13.45	807
barcode67	lpa5104	1703	170	2026-02-03T02:54:00Z	HG02778	156	13.45	807
barcode68	lpa5104	2150	171	2026-02-03T02:54:00Z	HG03234	160	13.45	807
barcode66	lpa5104	1743	172	2026-02-03T02:54:00Z	HG02657	158	13.45	807
barcode71	lpa5104	1609	173	2026-02-03T02:54:00Z	NA19098	156	13.45	807
barcode70	lpa5104	2010	167	2026-02-03T02:57:00Z	NA18868	158	13.5	810
barcode69	lpa5104	1790	168	2026-02-03T02:57:00Z	HG03765	156	13.5	810
barcode65	lpa5104	2242	169	2026-02-03T02:57:00Z	HG01593	160	13.5	810
barcode67	lpa5104	1703	170	2026-02-03T02:57:00Z	HG02778	157	13.5	810
barcode68	lpa5104	2150	171	2026-02-03T02:57:00Z	HG03234	161	13.5	810
barcode66	lpa5104	1743	172	2026-02-03T02:57:00Z	HG02657	159	13.5	810
barcode71	lpa5104	1609	173	2026-02-03T02:57:00Z	NA19098	157	13.5	810
barcode72	lpa5104	2153	174	2026-02-03T02:57:00Z	NA19190	149	13.5	810
barcode69	lpa5104	1790	168	2026-02-03T03:03:00Z	HG03765	157	13.6	816
barcode67	lpa5104	1703	170	2026-02-03T03:03:00Z	HG02778	158	13.6	816
barcode68	lpa5104	2150	171	2026-02-03T03:03:00Z	HG03234	162	13.6	816
barcode66	lpa5104	1743	172	2026-02-03T03:03:00Z	HG02657	160	13.6	816
barcode71	lpa5104	1609	173	2026-02-03T03:03:00Z	NA19098	158	13.6	816
barcode72	lpa5104	2153	174	2026-02-03T03:03:00Z	NA19190	150	13.6	816
barcode65	lpa5104	2301	175	2026-02-03T03:03:00Z	HG01593	161	13.6	816
barcode70	lpa5104	2080	176	2026-02-03T03:03:00Z	NA18868	159	13.6	816
barcode67	lpa5104	1703	170	2026-02-03T03:11:00Z	HG02778	159	13.733333333333333	824
barcode68	lpa5104	2150	171	2026-02-03T03:11:00Z	HG03234	163	13.733333333333333	824
barcode66	lpa5104	1743	172	2026-02-03T03:11:00Z	HG02657	161	13.733333333333333	824
barcode71	lpa5104	1609	173	2026-02-03T03:11:00Z	NA19098	159	13.733333333333333	824
barcode72	lpa5104	2153	174	2026-02-03T03:11:00Z	NA19190	151	13.733333333333333	824
barcode65	lpa5104	2301	175	2026-02-03T03:11:00Z	HG01593	162	13.733333333333333	824
barcode70	lpa5104	2080	176	2026-02-03T03:11:00Z	NA18868	160	13.733333333333333	824
barcode69	lpa5104	1890	177	2026-02-03T03:11:00Z	HG03765	158	13.733333333333333	824
barcode67	lpa5104	1703	170	2026-02-03T03:22:00Z	HG02778	160	13.916666666666666	835
barcode66	lpa5104	1743	172	2026-02-03T03:22:00Z	HG02657	162	13.916666666666666	835
barcode71	lpa5104	1609	173	2026-02-03T03:22:00Z	NA19098	160	13.916666666666666	835
barcode72	lpa5104	2153	174	2026-02-03T03:22:00Z	NA19190	152	13.916666666666666	835
barcode65	lpa5104	2301	175	2026-02-03T03:22:00Z	HG01593	163	13.916666666666666	835
barcode70	lpa5104	2080	176	2026-02-03T03:22:00Z	NA18868	161	13.916666666666666	835
barcode69	lpa5104	1890	177	2026-02-03T03:22:00Z	HG03765	159	13.916666666666666	835
barcode68	lpa5104	2176	178	2026-02-03T03:22:00Z	HG03234	164	13.916666666666666	835
barcode66	lpa5104	1743	172	2026-02-03T03:26:00Z	HG02657	163	13.983333333333333	839
barcode71	lpa5104	1609	173	2026-02-03T03:26:00Z	NA19098	161	13.983333333333333	839
barcode72	lpa5104	2153	174	2026-02-03T03:26:00Z	NA19190	153	13.983333333333333	839
barcode65	lpa5104	2301	175	2026-02-03T03:26:00Z	HG01593	164	13.983333333333333	839
barcode70	lpa5104	2080	176	2026-02-03T03:26:00Z	NA18868	162	13.983333333333333	839
barcode69	lpa5104	1890	177	2026-02-03T03:26:00Z	HG03765	160	13.983333333333333	839
barcode68	lpa5104	2176	178	2026-02-03T03:26:00Z	HG03234	165	13.983333333333333	839
barcode67	lpa5104	1737	179	2026-02-03T03:26:00Z	HG02778	161	13.983333333333333	839
barcode71	lpa5104	1609	173	2026-02-03T03:41:00Z	NA19098	162	14.233333333333333	854
barcode72	lpa5104	2153	174	2026-02-03T03:41:00Z	NA19190	154	14.233333333333333	854
barcode65	lpa5104	2301	175	2026-02-03T03:41:00Z	HG01593	165	14.233333333333333	854
barcode70	lpa5104	2080	176	2026-02-03T03:41:00Z	NA18868	163	14.233333333333333	854
barcode69	lpa5104	1890	177	2026-02-03T03:41:00Z	HG03765	161	14.233333333333333	854
barcode68	lpa5104	2176	178	2026-02-03T03:41:00Z	HG03234	166	14.233333333333333	854
barcode67	lpa5104	1737	179	2026-02-03T03:41:00Z	HG02778	162	14.233333333333333	854
barcode66	lpa5104	1790	180	2026-02-03T03:41:00Z	HG02657	164	14.233333333333333	854
barcode72	lpa5104	2153	174	2026-02-03T03:46:00Z	NA19190	155	14.316666666666666	859
barcode65	lpa5104	2301	175	2026-02-03T03:46:00Z	HG01593	166	14.316666666666666	859
barcode70	lpa5104	2080	176	2026-02-03T03:46:00Z	NA18868	164	14.316666666666666	859
barcode69	lpa5104	1890	177	2026-02-03T03:46:00Z	HG03765	162	14.316666666666666	859
barcode68	lpa5104	2176	178	2026-02-03T03:46:00Z	HG03234	167	14.316666666666666	859
barcode67	lpa5104	1737	179	2026-02-03T03:46:00Z	HG02778	163	14.316666666666666	859
barcode66	lpa5104	1790	180	2026-02-03T03:46:00Z	HG02657	165	14.316666666666666	859
barcode71	lpa5104	1655	181	2026-02-03T03:46:00Z	NA19098	163	14.316666666666666	859
barcode70	lpa5104	2080	176	2026-02-03T03:47:00Z	NA18868	165	14.333333333333334	860
barcode69	lpa5104	1890	177	2026-02-03T03:47:00Z	HG03765	163	14.333333333333334	860
barcode68	lpa5104	2176	178	2026-02-03T03:47:00Z	HG03234	168	14.333333333333334	860
barcode67	lpa5104	1737	179	2026-02-03T03:47:00Z	HG02778	164	14.333333333333334	860
barcode66	lpa5104	1790	180	2026-02-03T03:47:00Z	HG02657	166	14.333333333333334	860
barcode71	lpa5104	1655	181	2026-02-03T03:47:00Z	NA19098	164	14.333333333333334	860
barcode65	lpa5104	2346	182	2026-02-03T03:47:00Z	HG01593	167	14.333333333333334	860
barcode72	lpa5104	2254	183	2026-02-03T03:47:00Z	NA19190	156	14.333333333333334	860
barcode69	lpa5104	1890	177	2026-02-03T03:54:00Z	HG03765	164	14.45	867
barcode68	lpa5104	2176	178	2026-02-03T03:54:00Z	HG03234	169	14.45	867
barcode67	lpa5104	1737	179	2026-02-03T03:54:00Z	HG02778	165	14.45	867
barcode66	lpa5104	1790	180	2026-02-03T03:54:00Z	HG02657	167	14.45	867
barcode71	lpa5104	1655	181	2026-02-03T03:54:00Z	NA19098	165	14.45	867
barcode65	lpa5104	2346	182	2026-02-03T03:54:00Z	HG01593	168	14.45	867
barcode72	lpa5104	2254	183	2026-02-03T03:54:00Z	NA19190	157	14.45	867
barcode70	lpa5104	2145	184	2026-02-03T03:54:00Z	NA18868	166	14.45	867
barcode69	lpa5104	1890	177	2026-02-03T04:04:00Z	HG03765	165	14.616666666666667	877
barcode67	lpa5104	1737	179	2026-02-03T04:04:00Z	HG02778	166	14.616666666666667	877
barcode66	lpa5104	1790	180	2026-02-03T04:04:00Z	HG02657	168	14.616666666666667	877
barcode71	lpa5104	1655	181	2026-02-03T04:04:00Z	NA19098	166	14.616666666666667	877
barcode65	lpa5104	2346	182	2026-02-03T04:04:00Z	HG01593	169	14.616666666666667	877
barcode72	lpa5104	2254	183	2026-02-03T04:04:00Z	NA19190	158	14.616666666666667	877
barcode70	lpa5104	2145	184	2026-02-03T04:04:00Z	NA18868	167	14.616666666666667	877
barcode68	lpa5104	2193	185	2026-02-03T04:04:00Z	HG03234	170	14.616666666666667	877
barcode67	lpa5104	1737	179	2026-02-03T04:07:00Z	HG02778	167	14.666666666666666	880
barcode66	lpa5104	1790	180	2026-02-03T04:07:00Z	HG02657	169	14.666666666666666	880
barcode71	lpa5104	1655	181	2026-02-03T04:07:00Z	NA19098	167	14.666666666666666	880
barcode65	lpa5104	2346	182	2026-02-03T04:07:00Z	HG01593	170	14.666666666666666	880
barcode72	lpa5104	2254	183	2026-02-03T04:07:00Z	NA19190	159	14.666666666666666	880
barcode70	lpa5104	2145	184	2026-02-03T04:07:00Z	NA18868	168	14.666666666666666	880
barcode68	lpa5104	2193	185	2026-02-03T04:07:00Z	HG03234	171	14.666666666666666	880
barcode69	lpa5104	1989	186	2026-02-03T04:07:00Z	HG03765	166	14.666666666666666	880
barcode66	lpa5104	1790	180	2026-02-03T04:18:00Z	HG02657	170	14.85	891
barcode71	lpa5104	1655	181	2026-02-03T04:18:00Z	NA19098	168	14.85	891
barcode65	lpa5104	2346	182	2026-02-03T04:18:00Z	HG01593	171	14.85	891
barcode72	lpa5104	2254	183	2026-02-03T04:18:00Z	NA19190	160	14.85	891
barcode70	lpa5104	2145	184	2026-02-03T04:18:00Z	NA18868	169	14.85	891
barcode68	lpa5104	2193	185	2026-02-03T04:18:00Z	HG03234	172	14.85	891
barcode69	lpa5104	1989	186	2026-02-03T04:18:00Z	HG03765	167	14.85	891
barcode67	lpa5104	1772	187	2026-02-03T04:18:00Z	HG02778	168	14.85	891
barcode71	lpa5104	1655	181	2026-02-03T04:35:00Z	NA19098	169	15.133333333333333	908
barcode65	lpa5104	2346	182	2026-02-03T04:35:00Z	HG01593	172	15.133333333333333	908
barcode72	lpa5104	2254	183	2026-02-03T04:35:00Z	NA19190	161	15.133333333333333	908
barcode70	lpa5104	2145	184	2026-02-03T04:35:00Z	NA18868	170	15.133333333333333	908
barcode68	lpa5104	2193	185	2026-02-03T04:35:00Z	HG03234	173	15.133333333333333	908
barcode69	lpa5104	1989	186	2026-02-03T04:35:00Z	HG03765	168	15.133333333333333	908
barcode67	lpa5104	1772	187	2026-02-03T04:35:00Z	HG02778	169	15.133333333333333	908
barcode66	lpa5104	1817	188	2026-02-03T04:35:00Z	HG02657	171	15.133333333333333	908
barcode71	lpa5104	1655	181	2026-02-03T04:36:00Z	NA19098	170	15.15	909
barcode72	lpa5104	2254	183	2026-02-03T04:36:00Z	NA19190	162	15.15	909
barcode70	lpa5104	2145	184	2026-02-03T04:36:00Z	NA18868	171	15.15	909
barcode68	lpa5104	2193	185	2026-02-03T04:36:00Z	HG03234	174	15.15	909
barcode69	lpa5104	1989	186	2026-02-03T04:36:00Z	HG03765	169	15.15	909
barcode67	lpa5104	1772	187	2026-02-03T04:36:00Z	HG02778	170	15.15	909
barcode66	lpa5104	1817	188	2026-02-03T04:36:00Z	HG02657	172	15.15	909
barcode65	lpa5104	2403	189	2026-02-03T04:36:00Z	HG01593	173	15.15	909
barcode72	lpa5104	2254	183	2026-02-03T04:42:00Z	NA19190	163	15.25	915
barcode70	lpa5104	2145	184	2026-02-03T04:42:00Z	NA18868	172	15.25	915
barcode68	lpa5104	2193	185	2026-02-03T04:42:00Z	HG03234	175	15.25	915
barcode69	lpa5104	1989	186	2026-02-03T04:42:00Z	HG03765	170	15.25	915
barcode67	lpa5104	1772	187	2026-02-03T04:42:00Z	HG02778	171	15.25	915
barcode66	lpa5104	1817	188	2026-02-03T04:42:00Z	HG02657	173	15.25	915
barcode65	lpa5104	2403	189	2026-02-03T04:42:00Z	HG01593	174	15.25	915
barcode71	lpa5104	1682	190	2026-02-03T04:42:00Z	NA19098	171	15.25	915
barcode70	lpa5104	2145	184	2026-02-03T04:43:00Z	NA18868	173	15.266666666666667	916
barcode68	lpa5104	2193	185	2026-02-03T04:43:00Z	HG03234	176	15.266666666666667	916
barcode69	lpa5104	1989	186	2026-02-03T04:43:00Z	HG03765	171	15.266666666666667	916
barcode67	lpa5104	1772	187	2026-02-03T04:43:00Z	HG02778	172	15.266666666666667	916
barcode66	lpa5104	1817	188	2026-02-03T04:43:00Z	HG02657	174	15.266666666666667	916
barcode65	lpa5104	2403	189	2026-02-03T04:43:00Z	HG01593	175	15.266666666666667	916
barcode71	lpa5104	1682	190	2026-02-03T04:43:00Z	NA19098	172	15.266666666666667	916
barcode72	lpa5104	2350	191	2026-02-03T04:43:00Z	NA19190	164	15.266666666666667	916
barcode68	lpa5104	2193	185	2026-02-03T04:48:00Z	HG03234	177	15.35	921
barcode69	lpa5104	1989	186	2026-02-03T04:48:00Z	HG03765	172	15.35	921
barcode67	lpa5104	1772	187	2026-02-03T04:48:00Z	HG02778	173	15.35	921
barcode66	lpa5104	1817	188	2026-02-03T04:48:00Z	HG02657	175	15.35	921
barcode65	lpa5104	2403	189	2026-02-03T04:48:00Z	HG01593	176	15.35	921
barcode71	lpa5104	1682	190	2026-02-03T04:48:00Z	NA19098	173	15.35	921
barcode72	lpa5104	2350	191	2026-02-03T04:48:00Z	NA19190	165	15.35	921
barcode70	lpa5104	2193	192	2026-02-03T04:48:00Z	NA18868	174	15.35	921
barcode69	lpa5104	1989	186	2026-02-03T04:50:00Z	HG03765	173	15.383333333333333	923
barcode67	lpa5104	1772	187	2026-02-03T04:50:00Z	HG02778	174	15.383333333333333	923
barcode66	lpa5104	1817	188	2026-02-03T04:50:00Z	HG02657	176	15.383333333333333	923
barcode65	lpa5104	2403	189	2026-02-03T04:50:00Z	HG01593	177	15.383333333333333	923
barcode71	lpa5104	1682	190	2026-02-03T04:50:00Z	NA19098	174	15.383333333333333	923
barcode72	lpa5104	2350	191	2026-02-03T04:50:00Z	NA19190	166	15.383333333333333	923
barcode70	lpa5104	2193	192	2026-02-03T04:50:00Z	NA18868	175	15.383333333333333	923
barcode68	lpa5104	2251	193	2026-02-03T04:50:00Z	HG03234	178	15.383333333333333	923
barcode67	lpa5104	1772	187	2026-02-03T05:06:00Z	HG02778	175	15.65	939
barcode66	lpa5104	1817	188	2026-02-03T05:06:00Z	HG02657	177	15.65	939
barcode65	lpa5104	2403	189	2026-02-03T05:06:00Z	HG01593	178	15.65	939
barcode71	lpa5104	1682	190	2026-02-03T05:06:00Z	NA19098	175	15.65	939
barcode72	lpa5104	2350	191	2026-02-03T05:06:00Z	NA19190	167	15.65	939
barcode70	lpa5104	2193	192	2026-02-03T05:06:00Z	NA18868	176	15.65	939
barcode68	lpa5104	2251	193	2026-02-03T05:06:00Z	HG03234	179	15.65	939
barcode69	lpa5104	2075	194	2026-02-03T05:06:00Z	HG03765	174	15.65	939
barcode66	lpa5104	1817	188	2026-02-03T05:13:00Z	HG02657	178	15.766666666666667	946
barcode65	lpa5104	2403	189	2026-02-03T05:13:00Z	HG01593	179	15.766666666666667	946
barcode71	lpa5104	1682	190	2026-02-03T05:13:00Z	NA19098	176	15.766666666666667	946
barcode72	lpa5104	2350	191	2026-02-03T05:13:00Z	NA19190	168	15.766666666666667	946
barcode70	lpa5104	2193	192	2026-02-03T05:13:00Z	NA18868	177	15.766666666666667	946
barcode68	lpa5104	2251	193	2026-02-03T05:13:00Z	HG03234	180	15.766666666666667	946
barcode69	lpa5104	2075	194	2026-02-03T05:13:00Z	HG03765	175	15.766666666666667	946
barcode67	lpa5104	1787	195	2026-02-03T05:13:00Z	HG02778	176	15.766666666666667	946
barcode66	lpa5104	1817	188	2026-02-03T05:22:00Z	HG02657	179	15.916666666666666	955
barcode71	lpa5104	1682	190	2026-02-03T05:22:00Z	NA19098	177	15.916666666666666	955
barcode72	lpa5104	2350	191	2026-02-03T05:22:00Z	NA19190	169	15.916666666666666	955
barcode70	lpa5104	2193	192	2026-02-03T05:22:00Z	NA18868	178	15.916666666666666	955
barcode68	lpa5104	2251	193	2026-02-03T05:22:00Z	HG03234	181	15.916666666666666	955
barcode69	lpa5104	2075	194	2026-02-03T05:22:00Z	HG03765	176	15.916666666666666	955
barcode67	lpa5104	1787	195	2026-02-03T05:22:00Z	HG02778	177	15.916666666666666	955
barcode65	lpa5104	2451	196	2026-02-03T05:22:00Z	HG01593	180	15.916666666666666	955
barcode71	lpa5104	1682	190	2026-02-03T05:27:00Z	NA19098	178	16	960
barcode72	lpa5104	2350	191	2026-02-03T05:27:00Z	NA19190	170	16	960
barcode70	lpa5104	2193	192	2026-02-03T05:27:00Z	NA18868	179	16	960
barcode68	lpa5104	2251	193	2026-02-03T05:27:00Z	HG03234	182	16	960
barcode69	lpa5104	2075	194	2026-02-03T05:27:00Z	HG03765	177	16	960
barcode67	lpa5104	1787	195	2026-02-03T05:27:00Z	HG02778	178	16	960
barcode65	lpa5104	2451	196	2026-02-03T05:27:00Z	HG01593	181	16	960
barcode66	lpa5104	1851	197	2026-02-03T05:27:00Z	HG02657	180	16	960
barcode71	lpa5104	1682	190	2026-02-03T05:34:00Z	NA19098	179	16.116666666666667	967
barcode72	lpa5104	2350	191	2026-02-03T05:34:00Z	NA19190	171	16.116666666666667	967
barcode70	lpa5104	2193	192	2026-02-03T05:34:00Z	NA18868	180	16.116666666666667	967
barcode69	lpa5104	2075	194	2026-02-03T05:34:00Z	HG03765	178	16.116666666666667	967
barcode67	lpa5104	1787	195	2026-02-03T05:34:00Z	HG02778	179	16.116666666666667	967
barcode65	lpa5104	2451	196	2026-02-03T05:34:00Z	HG01593	182	16.116666666666667	967
barcode66	lpa5104	1851	197	2026-02-03T05:34:00Z	HG02657	181	16.116666666666667	967
barcode68	lpa5104	2274	198	2026-02-03T05:34:00Z	HG03234	183	16.116666666666667	967
barcode72	lpa5104	2350	191	2026-02-03T05:36:00Z	NA19190	172	16.15	969
barcode70	lpa5104	2193	192	2026-02-03T05:36:00Z	NA18868	181	16.15	969
barcode69	lpa5104	2075	194	2026-02-03T05:36:00Z	HG03765	179	16.15	969
barcode67	lpa5104	1787	195	2026-02-03T05:36:00Z	HG02778	180	16.15	969
barcode65	lpa5104	2451	196	2026-02-03T05:36:00Z	HG01593	183	16.15	969
barcode66	lpa5104	1851	197	2026-02-03T05:36:00Z	HG02657	182	16.15	969
barcode68	lpa5104	2274	198	2026-02-03T05:36:00Z	HG03234	184	16.15	969
barcode71	lpa5104	1696	199	2026-02-03T05:36:00Z	NA19098	180	16.15	969
barcode70	lpa5104	2193	192	2026-02-03T05:37:00Z	NA18868	182	16.166666666666668	970
barcode69	lpa5104	2075	194	2026-02-03T05:37:00Z	HG03765	180	16.166666666666668	970
barcode67	lpa5104	1787	195	2026-02-03T05:37:00Z	HG02778	181	16.166666666666668	970
barcode65	lpa5104	2451	196	2026-02-03T05:37:00Z	HG01593	184	16.166666666666668	970
barcode66	lpa5104	1851	197	2026-02-03T05:37:00Z	HG02657	183	16.166666666666668	970
barcode68	lpa5104	2274	198	2026-02-03T05:37:00Z	HG03234	185	16.166666666666668	970
barcode71	lpa5104	1696	199	2026-02-03T05:37:00Z	NA19098	181	16.166666666666668	970
barcode72	lpa5104	2436	200	2026-02-03T05:37:00Z	NA19190	173	16.166666666666668	970
barcode69	lpa5104	2075	194	2026-02-03T05:40:00Z	HG03765	181	16.216666666666665	973
barcode67	lpa5104	1787	195	2026-02-03T05:40:00Z	HG02778	182	16.216666666666665	973
barcode65	lpa5104	2451	196	2026-02-03T05:40:00Z	HG01593	185	16.216666666666665	973
barcode66	lpa5104	1851	197	2026-02-03T05:40:00Z	HG02657	184	16.216666666666665	973
barcode68	lpa5104	2274	198	2026-02-03T05:40:00Z	HG03234	186	16.216666666666665	973
barcode71	lpa5104	1696	199	2026-02-03T05:40:00Z	NA19098	182	16.216666666666665	973
barcode72	lpa5104	2436	200	2026-02-03T05:40:00Z	NA19190	174	16.216666666666665	973
barcode70	lpa5104	2246	201	2026-02-03T05:40:00Z	NA18868	183	16.216666666666665	973
barcode67	lpa5104	1787	195	2026-02-03T06:07:00Z	HG02778	183	16.666666666666668	1000
barcode65	lpa5104	2451	196	2026-02-03T06:07:00Z	HG01593	186	16.666666666666668	1000
barcode66	lpa5104	1851	197	2026-02-03T06:07:00Z	HG02657	185	16.666666666666668	1000
barcode68	lpa5104	2274	198	2026-02-03T06:07:00Z	HG03234	187	16.666666666666668	1000
barcode71	lpa5104	1696	199	2026-02-03T06:07:00Z	NA19098	183	16.666666666666668	1000
barcode72	lpa5104	2436	200	2026-02-03T06:07:00Z	NA19190	175	16.666666666666668	1000
barcode70	lpa5104	2246	201	2026-02-03T06:07:00Z	NA18868	184	16.666666666666668	1000
barcode69	lpa5104	2167	202	2026-02-03T06:07:00Z	HG03765	182	16.666666666666668	1000
barcode65	lpa5104	2451	196	2026-02-03T06:08:00Z	HG01593	187	16.683333333333334	1001
barcode66	lpa5104	1851	197	2026-02-03T06:08:00Z	HG02657	186	16.683333333333334	1001
barcode68	lpa5104	2274	198	2026-02-03T06:08:00Z	HG03234	188	16.683333333333334	1001
barcode71	lpa5104	1696	199	2026-02-03T06:08:00Z	NA19098	184	16.683333333333334	1001
barcode72	lpa5104	2436	200	2026-02-03T06:08:00Z	NA19190	176	16.683333333333334	1001
barcode70	lpa5104	2246	201	2026-02-03T06:08:00Z	NA18868	185	16.683333333333334	1001
barcode69	lpa5104	2167	202	2026-02-03T06:08:00Z	HG03765	183	16.683333333333334	1001
barcode67	lpa5104	1801	203	2026-02-03T06:08:00Z	HG02778	184	16.683333333333334	1001
barcode66	lpa5104	1851	197	2026-02-03T06:11:00Z	HG02657	187	16.733333333333334	1004
barcode68	lpa5104	2274	198	2026-02-03T06:11:00Z	HG03234	189	16.733333333333334	1004
barcode71	lpa5104	1696	199	2026-02-03T06:11:00Z	NA19098	185	16.733333333333334	1004
barcode72	lpa5104	2436	200	2026-02-03T06:11:00Z	NA19190	177	16.733333333333334	1004
barcode70	lpa5104	2246	201	2026-02-03T06:11:00Z	NA18868	186	16.733333333333334	1004
barcode69	lpa5104	2167	202	2026-02-03T06:11:00Z	HG03765	184	16.733333333333334	1004
barcode67	lpa5104	1801	203	2026-02-03T06:11:00Z	HG02778	185	16.733333333333334	1004
barcode65	lpa5104	2501	204	2026-02-03T06:11:00Z	HG01593	188	16.733333333333334	1004
barcode66	lpa5104	1851	197	2026-02-03T06:18:00Z	HG02657	188	16.85	1011
barcode71	lpa5104	1696	199	2026-02-03T06:18:00Z	NA19098	186	16.85	1011
barcode72	lpa5104	2436	200	2026-02-03T06:18:00Z	NA19190	178	16.85	1011
barcode70	lpa5104	2246	201	2026-02-03T06:18:00Z	NA18868	187	16.85	1011
barcode69	lpa5104	2167	202	2026-02-03T06:18:00Z	HG03765	185	16.85	1011
barcode67	lpa5104	1801	203	2026-02-03T06:18:00Z	HG02778	186	16.85	1011
barcode65	lpa5104	2501	204	2026-02-03T06:18:00Z	HG01593	189	16.85	1011
barcode68	lpa5104	2307	205	2026-02-03T06:18:00Z	HG03234	190	16.85	1011
barcode71	lpa5104	1696	199	2026-02-03T06:21:00Z	NA19098	187	16.9	1014
barcode72	lpa5104	2436	200	2026-02-03T06:21:00Z	NA19190	179	16.9	1014
barcode70	lpa5104	2246	201	2026-02-03T06:21:00Z	NA18868	188	16.9	1014
barcode69	lpa5104	2167	202	2026-02-03T06:21:00Z	HG03765	186	16.9	1014
barcode67	lpa5104	1801	203	2026-02-03T06:21:00Z	HG02778	187	16.9	1014
barcode65	lpa5104	2501	204	2026-02-03T06:21:00Z	HG01593	190	16.9	1014
barcode68	lpa5104	2307	205	2026-02-03T06:21:00Z	HG03234	191	16.9	1014
barcode66	lpa5104	1879	206	2026-02-03T06:21:00Z	HG02657	189	16.9	1014
barcode72	lpa5104	2436	200	2026-02-03T06:30:00Z	NA19190	180	17.05	1023
barcode70	lpa5104	2246	201	2026-02-03T06:30:00Z	NA18868	189	17.05	1023
barcode69	lpa5104	2167	202	2026-02-03T06:30:00Z	HG03765	187	17.05	1023
barcode67	lpa5104	1801	203	2026-02-03T06:30:00Z	HG02778	188	17.05	1023
