log_file	region	median_depth
barcode02_combined_clusters_264.log	986_sub1:0.0-5103.0	10.0
barcode02_combined_clusters_264.log	9873_sub0:0.0-5103.0	23.0
barcode02_combined_clusters_264.log	9875_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_264.log	9877_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_265.log	9898_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_265.log	9883_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_265.log	989_sub1:0.0-5103.0	12.0
barcode02_combined_clusters_265.log	9899_sub0:0.0-5103.0	20.0
barcode02_combined_clusters_265.log	9904_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_265.log	9911_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_265.log	9926_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_265.log	9913_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_265.log	9936_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_265.log	9934_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_266.log	9948_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_266.log	994_sub1:0.0-5103.0	19.0
barcode02_combined_clusters_266.log	9958_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_266.log	9957_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_266.log	995_sub1:0.0-5103.0	11.0
barcode02_combined_clusters_266.log	9962_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_266.log	9960_sub1:0.0-5103.0	14.0
barcode02_combined_clusters_266.log	9977_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_266.log	9970_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_266.log	9981_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_267.log	99_sub1:0.0-5103.0	21.0
barcode02_combined_clusters_26.log	11696_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_26.log	11671_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_26.log	11699_sub0:0.0-5103.0	18.0
barcode02_combined_clusters_26.log	11700_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_26.log	1170_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_26.log	11701_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_26.log	11711_sub0:0.0-5103.0	24.0
barcode02_combined_clusters_26.log	11721_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_26.log	11731_sub0:0.0-5103.0	18.0
barcode02_combined_clusters_26.log	11742_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_27.log	1174_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_27.log	11743_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_27.log	11750_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_27.log	11759_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_27.log	11771_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_27.log	11775_sub0:0.0-5103.0	19.0
barcode02_combined_clusters_27.log	1177_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_27.log	11780_sub0:0.0-5103.0	18.0
barcode02_combined_clusters_27.log	11787_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_27.log	117_sub1:0.0-5103.0	8.0
barcode02_combined_clusters_28.log	11802_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_28.log	11809_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_28.log	11826_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_28.log	11843_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_28.log	11848_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_28.log	11850_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_28.log	11854_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_28.log	11858_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_28.log	11863_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_28.log	1186_sub1:0.0-5103.0	16.0
barcode02_combined_clusters_29.log	11879_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_29.log	11873_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_29.log	11889_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_29.log	1187_sub1:0.0-5103.0	14.0
barcode02_combined_clusters_29.log	1188_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_29.log	1189_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_29.log	11905_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_29.log	11922_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_29.log	11929_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_29.log	11936_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_2.log	10058_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_2.log	10059_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_2.log	1005_sub1:0.0-5103.0	7.0
barcode02_combined_clusters_2.log	10063_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_2.log	10065_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_2.log	10090_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_2.log	1009_sub1:0.0-5103.0	21.0
barcode02_combined_clusters_2.log	10101_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_2.log	10117_sub0:0.0-5103.0	19.0
barcode02_combined_clusters_2.log	10110_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_30.log	1193_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_30.log	11948_sub0:0.0-5103.0	19.0
barcode02_combined_clusters_30.log	11949_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_30.log	11954_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_30.log	1197_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_30.log	1198_sub0:0.0-5103.0	20.0
barcode02_combined_clusters_30.log	11991_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_30.log	12017_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_30.log	12030_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_30.log	12047_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_31.log	12083_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_31.log	12062_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_31.log	12089_sub1:0.0-5103.0	18.0
barcode02_combined_clusters_31.log	120_sub1:0.0-5103.0	7.0
barcode02_combined_clusters_31.log	12100_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_31.log	12101_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_31.log	12114_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_31.log	1211_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_31.log	12124_sub1:0.0-5103.0	19.0
barcode02_combined_clusters_31.log	12128_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_32.log	12148_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_32.log	12135_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_32.log	12161_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_32.log	12174_sub0:0.0-5103.0	20.0
barcode02_combined_clusters_32.log	12198_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_32.log	12182_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_32.log	1221_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_32.log	12222_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_32.log	12265_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_32.log	1226_sub1:0.0-5103.0	7.0
barcode02_combined_clusters_33.log	12284_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_33.log	1227_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_33.log	12293_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_33.log	1230_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_33.log	122_sub1:0.0-5103.0	12.0
barcode02_combined_clusters_33.log	12337_sub0:0.0-5103.0	18.0
barcode02_combined_clusters_33.log	12343_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_33.log	12348_sub1:0.0-5103.0	25.0
barcode02_combined_clusters_33.log	12345_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_33.log	12351_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_34.log	12365_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_34.log	12361_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_34.log	12368_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_34.log	12383_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_34.log	1240_sub1:0.0-5103.0	9.0
barcode02_combined_clusters_34.log	12414_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_34.log	1244_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_34.log	12431_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_34.log	12475_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_34.log	1246_sub0:0.0-5103.0	25.0
barcode02_combined_clusters_35.log	12484_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_35.log	1248_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_35.log	1253_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_35.log	12530_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_35.log	12543_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_35.log	12570_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_35.log	1257_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_35.log	12598_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_35.log	12603_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_35.log	12608_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_36.log	1261_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_36.log	1262_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_36.log	12641_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_36.log	12675_sub0:0.0-5103.0	19.0
barcode02_combined_clusters_36.log	1268_sub1:0.0-5103.0	9.0
barcode02_combined_clusters_36.log	12698_sub0:0.0-5103.0	28.0
barcode02_combined_clusters_36.log	12705_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_36.log	12707_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_36.log	12712_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_36.log	1271_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_37.log	1272_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_37.log	12750_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_37.log	12727_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_37.log	12752_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_37.log	12761_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_37.log	12774_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_37.log	12775_sub0:0.0-5103.0	18.0
barcode02_combined_clusters_37.log	12776_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_37.log	12778_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_37.log	12793_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_38.log	12799_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_38.log	12806_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_38.log	12819_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_38.log	12820_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_38.log	12825_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_38.log	12837_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_38.log	12841_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_38.log	1285_sub1:0.0-5103.0	8.0
barcode02_combined_clusters_38.log	12903_sub0:0.0-5103.0	26.0
barcode02_combined_clusters_38.log	12904_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_39.log	12930_sub0:0.0-5103.0	22.0
barcode02_combined_clusters_39.log	1292_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_39.log	12931_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_39.log	12952_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_39.log	12954_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_39.log	12957_sub0:0.0-5103.0	18.0
barcode02_combined_clusters_39.log	12965_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_39.log	12971_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_39.log	1297_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_39.log	12991_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_3.log	10141_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_3.log	10134_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_3.log	10146_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_3.log	10147_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_3.log	10154_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_3.log	1016_sub1:0.0-5103.0	17.0
barcode02_combined_clusters_3.log	10170_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_3.log	10179_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_3.log	10178_sub0:0.0-5103.0	20.0
barcode02_combined_clusters_3.log	10186_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_40.log	13033_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_40.log	13063_sub0:0.0-5103.0	21.0
barcode02_combined_clusters_40.log	13065_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_40.log	13129_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_40.log	13141_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_40.log	13124_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_40.log	13168_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_40.log	1316_sub0:0.0-5103.0	20.0
barcode02_combined_clusters_40.log	13197_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_40.log	13201_sub0:0.0-5103.0	21.0
barcode02_combined_clusters_41.log	13210_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_41.log	13217_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_41.log	13228_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_41.log	13265_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_41.log	13263_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_41.log	13293_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_41.log	13305_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_41.log	13306_sub0:0.0-5103.0	29.0
barcode02_combined_clusters_41.log	1331_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_41.log	13323_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_42.log	13328_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_42.log	13329_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_42.log	13335_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_42.log	13344_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_42.log	1333_sub0:0.0-5103.0	18.0
barcode02_combined_clusters_42.log	1334_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_42.log	1335_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_42.log	13379_sub0:0.0-5103.0	19.0
barcode02_combined_clusters_42.log	13381_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_42.log	13385_sub0:0.0-5103.0	20.0
barcode02_combined_clusters_43.log	13388_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_43.log	1338_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_43.log	13402_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_43.log	13406_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_43.log	13407_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_43.log	13428_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_43.log	1343_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_43.log	13444_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_43.log	13445_sub0:0.0-5103.0	18.0
barcode02_combined_clusters_43.log	13446_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_44.log	13496_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_44.log	13476_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_44.log	13498_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_44.log	13520_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_44.log	1352_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_44.log	1355_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_44.log	13534_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_44.log	13564_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_44.log	13565_sub0:0.0-5103.0	21.0
barcode02_combined_clusters_44.log	13567_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_45.log	135_sub1:0.0-5103.0	13.0
barcode02_combined_clusters_45.log	13595_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_45.log	13617_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_45.log	13616_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_45.log	13625_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_45.log	1362_sub1:0.0-5103.0	11.0
barcode02_combined_clusters_45.log	13640_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_45.log	13646_sub0:0.0-5103.0	22.0
barcode02_combined_clusters_45.log	13659_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_45.log	1365_sub1:0.0-5103.0	17.0
barcode02_combined_clusters_46.log	13675_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_46.log	13666_sub0:0.0-5103.0	23.0
barcode02_combined_clusters_46.log	1367_sub1:0.0-5103.0	6.0
barcode02_combined_clusters_46.log	13679_sub0:0.0-5103.0	20.0
barcode02_combined_clusters_46.log	1369_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_46.log	13729_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_46.log	13732_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_46.log	13752_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_46.log	13754_sub1:0.0-5103.0	6.0
barcode02_combined_clusters_46.log	1375_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_47.log	13779_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_47.log	13784_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_47.log	13805_sub0:0.0-5103.0	20.0
barcode02_combined_clusters_47.log	13834_sub0:0.0-5103.0	18.0
barcode02_combined_clusters_47.log	13811_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_47.log	1384_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_47.log	13863_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_47.log	1387_sub1:0.0-5103.0	18.0
barcode02_combined_clusters_47.log	13882_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_47.log	13897_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_48.log	13908_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_48.log	138_sub1:0.0-5103.0	9.0
barcode02_combined_clusters_48.log	13909_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_48.log	1392_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_48.log	13925_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_48.log	13952_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_48.log	13933_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_48.log	13973_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_48.log	13969_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_48.log	13978_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_49.log	13989_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_49.log	14010_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_49.log	1401_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_49.log	14021_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_49.log	14023_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_49.log	14024_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_49.log	14037_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_49.log	14046_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_49.log	14075_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_49.log	1404_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_4.log	1019_sub1:0.0-5103.0	12.0
barcode02_combined_clusters_4.log	10196_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_4.log	10206_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_4.log	10208_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_4.log	10215_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_4.log	10236_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_4.log	10234_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_4.log	10253_sub0:0.0-5103.0	19.0
barcode02_combined_clusters_4.log	1025_sub1:0.0-5103.0	13.0
barcode02_combined_clusters_4.log	10261_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_50.log	14095_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_50.log	14093_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_50.log	1409_sub0:0.0-5103.0	20.0
barcode02_combined_clusters_50.log	140_sub1:0.0-5103.0	15.0
barcode02_combined_clusters_50.log	14119_sub0:0.0-5103.0	19.0
barcode02_combined_clusters_50.log	1411_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_50.log	14140_sub0:0.0-5103.0	22.0
barcode02_combined_clusters_50.log	1413_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_50.log	14148_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_50.log	14170_sub0:0.0-5103.0	25.0
barcode02_combined_clusters_51.log	14227_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_51.log	14246_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_51.log	1423_sub0:0.0-5103.0	19.0
barcode02_combined_clusters_51.log	142_sub1:0.0-5103.0	10.0
barcode02_combined_clusters_51.log	1424_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_51.log	14301_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_51.log	14307_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_51.log	14325_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_51.log	14334_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_51.log	14326_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_52.log	14337_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_52.log	1434_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_52.log	1435_sub0:0.0-5103.0	19.0
barcode02_combined_clusters_52.log	14366_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_52.log	14376_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_52.log	14385_sub0:0.0-5103.0	19.0
barcode02_combined_clusters_52.log	14377_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_52.log	14390_sub0:0.0-5103.0	18.0
barcode02_combined_clusters_52.log	14405_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_52.log	14406_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_53.log	14409_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_53.log	14408_sub0:0.0-5103.0	26.0
barcode02_combined_clusters_53.log	14420_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_53.log	14413_sub1:0.0-5103.0	12.0
barcode02_combined_clusters_53.log	14422_sub0:0.0-5103.0	21.0
barcode02_combined_clusters_53.log	14425_sub0:0.0-5103.0	18.0
barcode02_combined_clusters_53.log	14433_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_53.log	14465_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_53.log	14468_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_53.log	1447_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_54.log	14507_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_54.log	14524_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_54.log	1453_sub1:0.0-5103.0	11.0
barcode02_combined_clusters_54.log	14544_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_54.log	14552_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_54.log	1459_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_54.log	14615_sub0:0.0-5102.0	15.0
barcode02_combined_clusters_54.log	1461_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_54.log	14632_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_54.log	1464_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_55.log	14665_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_55.log	14655_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_55.log	14702_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_55.log	14737_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_55.log	14745_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_55.log	1474_sub0:0.0-5103.0	23.0
barcode02_combined_clusters_55.log	14750_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_55.log	14751_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_55.log	14757_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_55.log	1475_sub1:0.0-5103.0	12.0
barcode02_combined_clusters_56.log	14762_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_56.log	14765_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_56.log	14766_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_56.log	14799_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_56.log	14767_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_56.log	14802_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_56.log	14823_sub0:0.0-5103.0	18.0
barcode02_combined_clusters_56.log	1483_sub2:0.0-5103.0	12.0
barcode02_combined_clusters_56.log	1484_sub0:0.0-5103.0	18.0
barcode02_combined_clusters_56.log	14854_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_57.log	1485_sub0:0.0-5103.0	19.0
barcode02_combined_clusters_57.log	14864_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_57.log	14873_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_57.log	1486_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_57.log	14879_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_57.log	1487_sub1:0.0-5103.0	8.0
barcode02_combined_clusters_57.log	1488_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_57.log	148_sub1:0.0-5103.0	18.0
barcode02_combined_clusters_57.log	1492_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_57.log	14910_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_58.log	1494_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_58.log	14953_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_58.log	14960_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_58.log	14963_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_58.log	1497_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_58.log	14980_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_58.log	1498_sub0:0.0-5103.0	28.0
barcode02_combined_clusters_58.log	149_sub2:0.0-5103.0	12.0
barcode02_combined_clusters_58.log	15018_sub1:0.0-5103.0	11.0
barcode02_combined_clusters_58.log	15030_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_59.log	15032_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_59.log	15048_sub0:0.0-5103.0	19.0
barcode02_combined_clusters_59.log	1506_sub1:0.0-5103.0	7.0
